grid,velocity,T,density,X_C2H4,X_O2,X_CO2,X_CO,X_H2O,X_H2,X_N2
0.0,0.6542240968866195,300.0,1.1698532681009575,0.06542056074762785,0.19626168224286927,6.229835029207429e-17,0.0,1.4845940762164483e-14,5.827552931619329e-13,0.7383177570089053
0.002,0.654224096908274,300.000000007054,1.1698532680622338,0.06542056074700107,0.19626168224042487,6.23010076153183e-17,0.0,8.94497856840081e-13,1.0489678026861822e-11,0.7383177570011898
0.003,0.6542240969918641,300.00000002472206,1.1698532679127605,0.06542056074249811,0.19626168222493365,6.254851992947869e-17,0.0,3.1017200395081306e-12,8.3556824367348e-11,0.7383177569459096
0.004,0.6542240976255268,300.00000011609893,1.1698532667796753,0.06542056069908653,0.19626168208051742,7.341756766915232e-17,7.132262856313858e-16,1.4508250670305308e-11,7.92477408139653e-10,0.7383177564134095
0.0045000000000000005,0.6542240995604816,300.0000002641187,1.1698532633196805,0.0654205605379715,0.19626168155656432,2.52119399648585e-16,1.0677067569875833e-14,3.3076474777147705e-11,3.434477592587234e-09,0.7383177544378993
0.005,0.6542241091712192,300.0000007825372,1.1698532461342066,0.06542055969048868,0.19626167881727713,4.232546265745165e-15,1.8136218180079522e-13,9.871397047548547e-11,1.7346675591351306e-08,0.738317744046659
0.0055,0.6542241582413025,300.0000028519773,1.1698531583893714,0.06542055523776846,0.19626166447410334,9.290806263859966e-14,3.1052755276330715e-12,3.6862642842934776e-10,9.048146374373727e-08,0.7383176894348399
0.00575,0.6542242617169013,300.000007504315,1.1698529733591727,0.06542054591202329,0.1962616344644643,8.448994102828904e-13,2.2253748831281557e-11,1.0088032648889754e-09,2.4364729345637306e-07,0.738317574944317
0.006,0.6542246162838699,300.00003619993674,1.1698523393396445,0.06542051674111093,0.19626154011232252,9.60035607283938e-12,1.9583802631126414e-10,4.9953130472365376e-09,7.220059505715073e-07,0.7383172159398645
0.006125,0.6542251860194811,300.0001231489294,1.1698513205674126,0.06542047877122098,0.1962614154580297,4.8923861268602525e-11,8.076252539755721e-10,1.6873727654272192e-08,1.3419145655126502e-06,0.7383167461259071
0.00625,0.6542268702257173,300.0005326462112,1.1698483089659812,0.0654203997049913,0.19626114704034103,2.9753274630609614e-10,3.886485520737965e-09,7.14558269566867e-08,2.619449645104091e-06,0.7383157581651772
0.0063750000000000005,0.6542328129373299,300.00249305975984,1.1698376826725727,0.0654202325618326,0.1962605363419703,1.869284275028728e-09,1.9380962433772012e-08,3.259436613586293e-07,5.252089122254622e-06,0.7383136318131668
0.0064375000000000005,0.6542426287264596,300.00627752787716,1.169820131267026,0.06542007428355431,0.19625988056079702,5.792083166800587e-09,5.0558669553213695e-08,8.050090212871617e-07,7.615489575229992e-06,0.7383115683062993
0.006500000000000001,0.654269219670573,300.01729807646865,1.1697725872064055,0.06541980897582925,0.19625859115296374,2.0153519777474613e-08,1.4459538076032264e-07,2.1692110742919965e-06,1.1232006743718702e-05,0.7383080339044885
0.006562500000000001,0.6543436235738013,300.0494035784998,1.169639575091616,0.06541932963726356,0.19625576256411176,7.272645749173664e-08,4.28201264853637e-07,6.0553226294625114e-06,1.6765625272202822e-05,0.7383015859230007
0.006625000000000001,0.6545556791895868,300.1429399319533,1.169260648437608,0.06541836090018549,0.19624887347566425,2.6513079256056604e-07,1.2833276376750703e-06,1.7124682740717796e-05,2.5230845483490437e-05,0.7382888616374957
0.006656250000000001,0.6548110952851293,300.25680805333747,1.168804565854527,0.06541739806911877,0.1962411830434167,5.531632696548197e-07,2.3568665454165025e-06,3.0329693289763262e-05,3.114431766716534e-05,0.7382770348466925
0.006687500000000001,0.655308067855683,300.47952029174826,1.1679181679316377,0.06541566534790882,0.19622667005542688,1.2237109812749032e-06,4.510583674966574e-06,5.572035387190235e-05,3.862008010290573e-05,0.7382575898680332
0.006718750000000001,0.6562761535905742,300.91485411530397,1.166195349375625,0.06541237009329479,0.19619877120570503,2.7831730559530917e-06,8.827451284014204e-06,0.0001044903606387677,4.806446012894664e-05,0.7382246932558925
0.006734375000000001,0.6571046250981697,301.28813940884925,1.1647250211590785,0.06540950316281434,0.1961749111165173,4.337247054110052e-06,1.261017596504511e-05,0.0001456909475151104,5.371844824795338e-05,0.738199228901886
0.006750000000000001,0.6583257544070292,301.8389559552373,1.1625645714984574,0.06540514617204338,0.19613960732458596,6.917126561605563e-06,1.8284601751737567e-05,0.00020575717924799697,6.0110552598882166e-05,0.7381641770432104
0.006765625000000001,0.6601244136542795,302.6509928895901,1.1593969000950695,0.06539846018703986,0.19608728603396677,1.1193867528984274e-05,2.6786563403014665e-05,0.0002932022519228046,6.733123751062649e-05,0.7381157398586281
0.006781250000000001,0.6627706791956102,303.846528460626,1.154767739871258,0.06538812985849689,0.196009711596829,1.826889442027956e-05,3.950272292798967e-05,0.0004202393096457902,7.547819492665315e-05,0.7380486694227534
0.006789062500000001,0.6645597590451942,304.65516135709305,1.1516589578377463,0.0653808132491737,0.19595681984417257,2.3539899406541454e-05,4.822289793563793e-05,0.0005052885506101903,7.994506879204156e-05,0.7380053704899093
0.006796875000000001,0.6667669731009487,305.65306238147826,1.147846595136689,0.06537145447596274,0.1958911679974402,3.052064304033038e-05,5.90857180552789e-05,0.0006093682472548789,8.469313002467657e-05,0.7379537097882221
0.006804687500000001,0.6694875963381148,306.88337911125024,1.1431820460330528,0.06535947844624503,0.19580973927071746,3.97531158163215e-05,7.260261140454099e-05,0.0007365656985745378,8.973655080521705e-05,0.7378921243064368
0.006812500000000001,0.6728373267058328,308.3985058043771,1.1374906982822248,0.0653441546055993,0.195708849656084,5.194337930170479e-05,8.939925852513361e-05,0.0008917617253983415,9.508915099911258e-05,0.7378188022240926
0.006820312500000001,0.6769560146241896,310.26176841243915,1.130570058502155,0.06532455961916117,0.19558402471184358,6.800659540025837e-05,0.00011023715599725797,0.0010807440960980057,0.00010076403934720576,0.7377316637821526
0.006828125000000001,0.6820117513679457,312.549269197445,1.122189170583779,0.06529953381377065,0.19542986572492876,8.912172276097192e-05,0.00013603729488538254,0.001310317692133113,0.00010677316626566408,0.7376283505852554
0.006835937500000001,0.688205183135084,315.35182912307926,1.112090145438719,0.06526763183026518,0.19523991055466827,0.00011679643417420426,0.00016790517057692776,0.0015884005258043022,0.00011312678277884817,0.7375062287017322
0.006839843750000001,0.6918197587766112,316.9875086847649,1.10627976842955,0.06524836800083893,0.19512827823196538,0.00013386685681697998,0.0001866669787186807,0.0017495740892888296,0.0001164454330297901,0.7374368004093413
0.006843750000000001,0.695833449561939,318.80386044998625,1.0998985509577701,0.0652264840072987,0.195003882581218,0.00015354665673435552,0.00020759968813639917,0.0019273930390572753,0.00011985565151078037,0.7373612383760445
0.0068476562500000004,0.7002865486275536,320.81911032929855,1.0929043328669668,0.06520164628787903,0.1948653924689896,0.00017620817866381583,0.0002309327724888482,0.002123356624271206,0.00012335804979003235,0.7372791056179175
0.006851562500000001,0.7052225737183884,323.052937374919,1.085254828960748,0.06517348541049156,0.19471136738507766,0.00020226996189415876,0.00025691514432261866,0.002339053110074664,0.00012695298594891398,0.7371899560021904
0.006855468750000001,0.7106883432470071,325.5265064174939,1.0769083400352555,0.06514159380730274,0.1945402546895547,0.000232200749550281,0.00028581578602956026,0.002576155712609372,0.0001306405369578484,0.7370933387179955
0.006859375000000001,0.7167340126608552,328.2624824037516,1.067824591671346,0.0651055237298303,0.19435038813417257,0.000266523437036615,0.0003179241850848264,0.0028364163787465936,0.00013442047162090122,0.7369888036635082
0.0068632812500000005,0.7234130624231402,331.28502247338787,1.0579656970075608,0.06506478551590929,0.1941399879107292,0.00030581885120818176,0.000353550530334419,0.003121657195152479,0.00013829222490296513,0.7368759077717634
0.006867187500000001,0.7307822288043397,334.61974177292126,1.047297231721042,0.06501884626580864,0.193907162469476,0.00035072923584477067,0.000393025626649244,0.0034337592673535002,0.0001422548745783248,0.7367542222602895
0.006871093750000001,0.738901369033976,338.29364917681323,1.035789399907795,0.06496712902655484,0.19364991232544643,0.0004019613061788153,0.0004367004882672119,0.0037746489892040457,0.00014630712124603674,0.7366233407431025
0.006875000000000001,0.747833253291699,342.3350495244586,1.0234182588863612,0.06490901257967512,0.19336613602709055,0.0004602887274057622,0.00048494557702760286,0.004146281726827303,0.00015044727283529427,0.7364828880891383
0.0068789062500000005,0.7576432776219686,346.77340973011053,1.0101669598514593,0.0648438319171761,0.1930536383990486,0.0005265538711703061,0.0005381496607288601,0.004550623066516548,0.00015467323476158658,0.7363325298505982
0.006882812500000001,0.7683990941990021,351.6391872088932,0.9960269507778514,0.06477087947275664,0.19271014108945914,0.0006016687116780356,0.0005967182790388927,0.004989627918086448,0.0001589825068836046,0.7361719820220972
0.006886718750000001,0.7801701584490086,356.9636204866834,0.9809990792792136,0.06468940715012815,0.1923332953547273,0.0006866147405831044,0.0006610718194735,0.005465217915351248,0.00016337218834671497,0.7360010208313901
0.006890625000000001,0.7930271962886597,362.77848358992065,0.9650945276720202,0.06459862915829323,0.19192069690605973,0.0007824418076506264,0.00073164322328628,0.005979257702302049,0.00016783899128514218,0.7358194922111229
0.0068945312500000005,0.8070415989928987,369.11580776597185,0.948335511663526,0.0644977256265986,0.19146990252947704,0.0008902658318778487,0.0008088753596732789,0.006533530823364924,0.00017237926420423288,0.7356273205648041
0.006896484375000001,0.8145133772239178,372.49396394325146,0.9396361425586939,0.0644428801053056,0.19122805403355134,0.000949417689146788,0.0008503633613374405,0.006827861759179494,0.00017468648623383554,0.7355267365652455
0.006898437500000001,0.8223094360183066,376.01841413047816,0.930727746058009,0.064385051875731,0.19097530586474432,0.001012180478866229,0.00089376002106605,0.007133278910099534,0.0001770112329421461,0.7354234116165508
0.006900390625000001,0.8304390227489643,379.6932931397576,0.9216163825150012,0.06432412005505703,0.19071132195333854,0.0010787260577480938,0.000939127180234854,0.007449990635686332,0.00017935295220717146,0.7353173611657279
0.006902343750000001,0.838911285595076,383.52268731329724,0.9123088713564282,0.06425996220393432,0.1904357669557477,0.0011492302370598297,0.0009865268060376194,0.007778195499632659,0.0001817110754836323,0.7352086072221041
0.006904296875000001,0.8477352478799369,387.51062283477137,0.9028127709842997,0.06419245452764556,0.19014830694293763,0.0012238725655659166,0.0010360208749693768,0.008118081603073542,0.0001840850198893213,0.7350971784659188
0.006906250000000001,0.8569197826159526,391.6610541520272,0.8931363515947723,0.06412147208248314,0.18984861008266252,0.0013028360963838108,0.0010876712562495822,0.008469825974322689,0.0001864741905054681,0.7349831103173927
0.006908203125000001,0.8664735874865775,395.9778526169141,0.8832885610689224,0.06404688898560346,0.18953634731003655,0.001386307139510501,0.0011415395961377076,0.008833594021261881,0.0001888779828992252,0.7348664449645507
0.0069101562500000005,0.8764051604955934,400.46479544796745,0.8732789842167634,0.06396857862651678,0.18921119298105055,0.0014744750019475457,0.001197687204094698,0.009209539051801234,0.0001912957858786041,0.7347472313487107
0.006912109375000001,0.8867227765093599,405.1255551195962,0.8631177957798322,0.0638864138784197,0.1888728255038942,0.0015675317174907014,0.0012561749417310361,0.009597801866919683,0.0001937269844932197,0.7346255251070516
0.006914062500000001,0.8974344649108624,409.9636892774103,0.8528157077150902,0.06380026730751788,0.1885209279432746,0.0016656717683474205,0.0013170631154537289,0.00999851042977299,0.00019617096329808593,0.7345013884723353
0.006916015625000001,0.9085479885691576,414.9826312734346,0.842383911390318,0.06371001137862083,0.1881551885934083,0.0017690918008044468,0.0013804113736863848,0.010411779613279104,0.00019862710990225244,0.7343748901302987
0.006917968750000001,0.9200708243141005,420.18568140712273,0.8318340154155233,0.06361551865530338,0.18777530151573577,0.0018779903371814318,0.001446278609485749,0.010837711027466718,0.0002010948188298478,0.7342461050359971
0.006919921875000001,0.9320101450839645,425.57599894870566,0.8211779799128659,0.06351666199309162,0.18738096703811177,0.001992567486275859,0.0015147228693173768,0.011276392926722249,0.0002035734957274777,0.7341151141907536
0.006921875000000001,0.9443728038911828,431.15659501049936,0.8104280480872168,0.06341331472422632,0.1869718922127472,0.002113024654436674,0.001585801268687463,0.011727900195947914,0.0002060625619596372,0.7339820043819947
0.006923828125000001,0.9571653197246731,436.93032631958886,0.7995966759991279,0.06330535083274964,0.18654779123083054,0.0022395642592859615,0.0016595699152549615,0.012192294413537978,0.00020856145964202823,0.7338468678886989
0.0069257812500000005,0.9703938654794423,442.8998899322956,0.7886964614603397,0.06319264511879913,0.1861083857924726,0.0023723894479632393,0.0017360838399757186,0.012669623988055961,0.00021106965717215083,0.7337098021555611
0.006927734375000001,0.9840642579741611,449.06781891705975,0.7777400729693809,0.06307507335121587,0.1856534054311998,0.002511703821577845,0.0018153969367555407,0.013159924364540707,0.000213586655326534,0.7335709094393836
0.006929687500000001,0.9981819500868293,455.4364790183184,0.766740179581535,0.06295251240771602,0.18518258779301291,0.0026577111673444977,0.0018975619110194394,0.013663218295530086,0.0002161119940047541,0.7334302964313724
0.006931640625000001,1.012752025008785,462.008066299973,0.7557093825647918,0.06282484040213224,0.18469567887047758,0.0028106151996381947,0.0019826302375391806,0.014179516171164587,0.0002186452597115579,0.7332880738593366
0.006933593750000001,1.0277791925865862,468.784605753226,0.7446601496336274,0.06269193679836345,0.184192433193105,0.0029706193109468363,0.002070652127802017,0.014708816402135573,0.00022118609387990768,0.7331443560737673
0.006935546875000001,1.043267787693986,475.76795084053435,0.7336047524774065,0.0625536825108836,0.18367261397567627,0.0031379263334325733,0.0021616765071557683,0.015251105848791377,0.0002237342021491825,0.7329992606219111
0.006937500000000001,1.0592217705481801,482.95978393521693,0.7225552082131818,0.06240995999184099,0.18313599322671903,0.003312738311535132,0.0022557510019266752,0.015806360289396387,0.00022628936472388452,0.7328529078138578
0.006939453125000001,1.0756447288614746,490.3616176050648,0.7115232252966996,0.06226065330491129,0.18258235181980753,0.0034952562857711376,0.0023529219366790325,0.016374544920353444,0.0002288514479486765,0.7327054202845288
0.0069414062500000005,1.0925398816978031,497.9747966786167,0.7005201543232558,0.06210564818623448,0.1820114795306048,0.0036856800876089463,0.002453234341770227,0.016955614881161433,0.00023142041724495344,0.7325569225553752
0.006943359375000001,1.1099100848844634,505.8005010243691,0.6895569440454065,0.06194483209287478,0.18142317504300412,0.003884208145032019,0.0025567319713533537,0.017549515796957977,0.00023399635156209312,0.7324075405992158
0.006945312500000001,1.1277578378161448,513.8397489664121,0.678644102830025,0.061778094239353314,0.1808172459278057,0.0040910372981470345,0.0026634573319855074,0.01815618433168684,0.00023657945950264787,0.7322574014115188
0.006947265625000001,1.1460852914752155,522.0934012548917,0.6677916656755664,0.06160532562288092,0.1801935085975886,0.00430636262395831,0.0027734517220208434,0.018775548745227164,0.00023917009728447095,0.7321066325910397
0.006949218750000001,1.1648942574857906,530.5621655060419,0.657009166814403,0.06142641903800123,0.179551788241543,0.004530377269207168,0.0028867552819946854,0.019407529448204473,0.00024176878870395014,0.7319553619323456
0.006951171875000001,1.1841862180138047,539.2466010246839,0.6463056178361554,0.0612412690813587,0.1788919187439495,0.004763272289980464,0.003003407056239747,0.02005203954864902,0.0002443762472625823,0.73180371703256
0.006953125000000001,1.2039623363246401,548.1471239216785,0.6356894911880772,0.0610497721473906,0.1782137425900373,0.00500523649662181,0.0031234450660192065,0.020708985385190296,0.00024699340061394055,0.7316518249141267
0.006955078125000001,1.224223467812325,557.2640124397298,0.6251687088388937,0.060851826415701,0.17751711076285956,0.005256456302328475,0.003246906394502359,0.021378267042014985,0.0002496214174792794,0.7314998116651142
0.0069570312500000005,1.2449701713182304,566.5974124033958,0.6147506358332702,0.06064733183089588,0.17680188263460428,0.0055171155737035295,0.0033738272839554584,0.02205977884140116,0.0002522617371677247,0.7313478020982719
0.006958984375000001,1.266202720565908,576.1473427125824,0.604442078416201,0.06043619007564653,0.1760679258556906,0.0057873954814382485,0.003504243245562243,0.02275340981023792,0.00025491610182085155,0.7311959194296037
0.006960937500000001,1.2879211155477324,585.9137008033096,0.5942492863695908,0.06021830453769973,0.17531511624468857,0.0060674743492409745,0.0036381891823263563,0.023459044117523312,0.0002575865914820907,0.731044284977039
0.006962890625000001,1.3101250937111357,595.8962680049855,0.5841779591768081,0.05999358027154801,0.17454333768194688,0.006357527499096717,0.0037756995255395017,0.024176561480437782,0.000260275662068539,0.7308930178793626
0.006964843750000001,1.3328141408047343,606.0947147293293,0.5742332556147088,0.059761923955398935,0.17375248200947654,0.006657727090935146,0.003916808385317199,0.02490583753713266,0.0002629861862972931,0.7307422348354422
0.006966796875000001,1.355987501259757,616.5086054327624,0.5644198063651942,0.059523243844064724,0.1729424489394346,0.006968241954814149,0.004061549715713976,0.02564674418493168,0.0002657214975905681,0.7305920498634503
0.006968750000000001,1.3796441879968364,627.1374033010061,0.554741729239256,0.059277449718337386,0.17211314597322847,0.007289237413778612,0.004209957494922394,0.026399149883143878,0.00026848543695456444,0.7304425740796345
0.006970703125000001,1.4037829915638607,637.9804746116123,0.5452026466145296,0.05902445283135724,0.17126448833298508,0.007620875095631428,0.00436206592103398,0.027162919920136856,0.0002712824027967336,0.7302939154960586
0.0069726562500000006,1.4284024885261346,649.0370927374536,0.5358057047012278,0.05876416585245379,0.1703963989068784,0.007963312731965435,0.00451790962379905,0.027937916644756502,0.0002741174036158811,0.730146178836531
0.006974609375000001,1.4535010490460207,660.306441761183,0.5265535942702824,0.058496502808892833,0.16950880820951322,0.00831670394293255,0.004677523892756943,0.028723999662533986,0.0002769961134700934,0.7299994653699005
0.006976562500000001,1.479076843603571,671.7876196775137,0.5174485725002482,0.058221379025918715,0.16860165435831426,0.008681198006379643,0.004840944922019507,0.029521025997440657,0.0002799249300994676,0.7298538727598277
0.006978515625000001,1.5051278488247846,683.4796411667893,0.508492485625012,0.05793871106546645,0.16767488306665335,0.009056939610159201,0.005008210071881825,0.030328850220224798,0.0002829110355550282,0.7297094949300594
0.006980468750000001,1.5316518523966314,695.38143992923,0.49968679209197076,0.05764841666389906,0.1667284476542277,0.009444068586609634,0.005179358147291848,0.03114732454455265,0.0002859624591619887,0.7295664219442571
0.006982421875000001,1.5586464570606804,707.4918705749568,0.4910325859688221,0.05735041466910843,0.1657623090750152,0.009842719628411612,0.005354429693046137,0.03197629889234732,0.000289088142625509,0.7294247398994457
0.006984375000000001,1.586109083688141,719.8097100698733,0.4825306203660739,0.05704462497734895,0.16477643596301136,0.010253021985250868,0.005533467305382034,0.03281562092981354,0.00029229800706962486,0.7292845308321237
0.006986328125000001,1.6140369734480893,732.3336587416819,0.47418133067121276,0.05673096847017913,0.16377080469582822,0.010675099140941599,0.0057165159594025645,0.03366513607567499,0.00029560302178500123,0.7291458726361884
0.006988281250000001,1.6424271890888247,745.0623408541218,0.4659848574183244,0.056409366951950916,0.1627453994761757,0.011109068470910125,0.005903623351506335,0.034524687483156874,0.0002990152744475169,0.7290088389918525
0.006990234375,1.671276615358576,757.9943047603238,0.4579410686438428,0.05607974308835023,0.16170021243123084,0.011555040880175518,0.006094840255685787,0.03539411599719161,0.00030254804255601294,0.72887349930481
0.0069921875,1.7005819585959951,771.128022648386,0.45004958160441916,0.05574202034659666,0.16063524372994115,0.012013120422207682,0.006290220892206101,0.03627326008822882,0.00030621586582202826,0.7287399186549977
0.006994140625,1.7303397455238034,784.4618898936818,0.4423097837565132,0.055396122938042025,0.15955050171836835,0.012483403899280203,0.006489823306776758,0.03716195576390117,0.00031003461922458864,0.728608157754407
0.00699609375,1.7605463212800303,797.9942240330897,0.4347208529190533,0.055041975764079314,0.15844600307335022,0.012965980445170151,0.006693709757874111,0.03806003645963031,0.000314021586416348,0.7284782729134797
0.006998046875,1.79119784672045,811.7232633762922,0.42728177656025995,0.05467950436648477,0.1573217729749347,0.013460931091278702,0.006901947109360105,0.03896733290906516,0.00031819553313038794,0.7283503160157461
0.007,1.8222902950236228,825.6471652685093,0.41999137016750854,0.05430863488357388,0.1561778452982997,0.013968328317457911,0.007114607224964757,0.039883672995029214,0.0003225767801863817,0.7282243345004881
0.007001953125,1.8538194476262522,839.7640040177826,0.4128482946747696,0.053929294013855794,0.15501426282618583,0.014488235589030368,0.007331767360556295,0.04080888158143942,0.00032718727562706744,0.7281003713533053
0.007003906250000001,1.885780889510762,854.0717684977685,0.4058510729360532,0.05354140898923674,0.15383107748323852,0.015020706881663749,0.007553510549402076,0.04174278032641738,0.00033205066542748337,0.7279784651046142
0.007005859375,1.918170003861184,868.5683594347109,0.3989981052450647,0.05314490756023068,0.15262835059407368,0.015565786195930877,0.007779925974834423,0.04268518747660159,0.0003371923621071618,0.7278586498362216
0.0070078125,1.9509819660953323,883.2515863844163,0.39228768391136215,0.05273971799610776,0.15140615316733622,0.016123507063534385,0.008011109323871071,0.04363591764246337,0.0003426396104365732,0.7277409551962506
0.007009765625,1.9842117372729298,898.1191644017205,0.3857180069117688,0.052325769103430265,0.15016456620854593,0.01669389204729264,0.008247163114402102,0.044594781554231654,0.00034842154926168444,0.7276254064228358
0.00701171875,2.017854056870648,913.1687104018392,0.37928719064250066,0.05190299026699933,0.1489036810650321,0.017276952237102506,0.00848819698756298,0.04556158579789592,0.00035456926827369796,0.7275120243771336
0.0070136718749999995,2.051903434905388,928.3977392095043,0.37299328180289487,0.05147131151784084,0.14762359980681913,0.017872686744178367,0.008734327955863503,0.04653613253063742,0.0003611158583250921,0.7274008255863358
